validdate,pm10:ugm3,pm2p5:ugm3,pm1:ugm3,so2:ugm3,no2:ugm3,t_2m:C,co:ugm3,wind_speed_10m:ms,relative_humidity_2m:p,precip_1h:mm,sfc_pressure:Pa,global_rad:W,WeekDay
2018-01-27T06:00:00Z,70.82,49.93,41.274,24.297,18.784,2.9,329.787,3.2,88.7,0.44,102534.3,83.7,Saturday
2018-01-27T09:00:00Z,87.479,62.44,52.982,32.678,31.837,2.2,385.197,3.3,92.1,0.62,102374.6,5.6,Saturday
2018-01-27T12:00:00Z,78.032,55.646,47.396,37.662,35.992,3.3,387.828,3.3,87.3,0.44,102393.7,0,Saturday
2018-01-27T15:00:00Z,93.23,66.535,57.358,54.198,45.03,3.4,474.28,1.4,92.6,0.89,102335.1,0,Saturday
2018-01-27T18:00:00Z,98.476,69.949,60.208,56.597,45.678,3.6,496.871,2.8,90.8,0.69,102346.1,0,Saturday
2018-01-27T21:00:00Z,100.007,70.969,61.098,51.051,44.566,2.7,497.179,3.6,95.2,0.76,102202.8,0,Saturday
2018-01-28T00:00:00Z,88.034,62.691,53.999,37.978,34.341,3.3,427.421,4.7,88,0.27,102304.6,26.5,Sunday
2018-01-28T03:00:00Z,105.284,75.163,64.666,36.673,20.521,4.1,411.082,5.2,79.5,0.06,102503.5,128.8,Sunday
2018-01-28T06:00:00Z,63.799,45.399,38.517,21.776,15.019,4.4,287.28,6.2,71,0.05,102403.8,157.7,Sunday
2018-01-28T09:00:00Z,85.89,61.143,51.659,29.972,24.693,2.4,337.12,6.6,75.5,0.02,102612.8,11,Sunday
2018-01-28T12:00:00Z,127.458,91.022,77.852,47.054,40.712,0.6,467.849,5.6,70,0,102691.9,0,Sunday
2018-01-28T15:00:00Z,135.349,96.643,83.22,63.554,48.98,0.1,620.89,4.7,77,0,102866.6,0,Sunday
2018-01-28T18:00:00Z,166.596,118.716,102.442,74.316,52.06,-0.7,760.795,5.6,76.5,0,102802,0,Sunday
2018-01-28T21:00:00Z,215.683,153.561,132.505,76.749,51.539,-1.3,884.064,5.6,67.5,0,102885.4,0,Sunday
2018-01-29T00:00:00Z,260.652,185.795,160.552,78.53,41.193,-1.9,1031.939,4.3,61.1,0,102986.1,159.7,Monday
2018-01-29T03:00:00Z,281.583,200.691,172.874,46.202,30.187,1.2,731.488,5.5,49.8,0,103040.2,563.9,Monday
2018-01-29T06:00:00Z,179.7,127.776,109.316,28.17,18.427,2,461.024,5.1,50.3,0,102898.9,414,Monday
2018-01-29T09:00:00Z,252.991,181.23,156.827,58.373,61.65,0.7,739.447,3.3,51.8,0,102900.5,30.5,Monday
2018-01-29T12:00:00Z,400.143,287.226,249.414,108.471,95.938,-2,1329.666,3.8,58.1,0,102989.5,0,Monday
2018-01-29T15:00:00Z,485.242,347.141,300.756,140.358,100.539,-3.9,1597.581,3.5,68.6,0,103082.7,0,Monday
2018-01-29T18:00:00Z,494.253,352.766,305.237,170.25,96.489,-4.9,1788.679,2.9,68.7,0,103047.3,0,Monday
2018-01-29T21:00:00Z,518.196,369.304,319.292,156.688,92.415,-4.7,2010.446,2.5,68.9,0,102929.9,0,Monday
2018-01-30T00:00:00Z,560.51,399.472,345.428,122.145,85.362,-3.5,2275.864,2.6,71.6,0,103091.4,151.2,Tuesday
2018-01-30T03:00:00Z,376.348,268.169,231.686,64.724,64.891,2.5,1504.455,2.5,55.6,0,103064.5,627,Tuesday
2018-01-30T06:00:00Z,238.439,169.806,146.328,38.57,28,4,917.904,2.4,45.6,0,102716.9,546.7,Tuesday
2018-01-30T09:00:00Z,296.392,212.256,183.844,62.321,64.384,1.7,1109.575,1.4,58.4,0,102729.8,38,Tuesday
2018-01-30T12:00:00Z,699.707,504.066,438.657,157.163,124.883,-2.2,2926.619,2,79.2,0,102874.4,0,Tuesday
2018-01-30T15:00:00Z,857.484,615.62,534.787,228.003,149.321,-1.1,4016.342,0.8,74,0,102881.2,0,Tuesday
2018-01-30T18:00:00Z,639.405,456.837,395.648,171.554,123.114,-3.4,3001.857,1.5,85.9,0,102962.2,0,Tuesday
2018-01-30T21:00:00Z,556.544,396.662,343.056,133.62,106.464,-1.5,2749.013,2,75.9,0,102886.4,0,Tuesday
2018-01-31T00:00:00Z,535.886,382.055,330.457,98.449,97.139,1.3,2643.053,1.8,74,0,102985.3,43.3,Wednesday
2018-01-31T03:00:00Z,424.947,303.078,261.964,60.642,76.863,3,1780.082,2.9,58,0.02,102973.6,164.6,Wednesday
2018-01-31T06:00:00Z,376.79,268.814,232.097,50.16,66.966,3.1,1364.373,2.3,53.9,0.01,102770.4,146.3,Wednesday
2018-01-31T09:00:00Z,506.669,362.302,313.542,77.6,125.036,2.1,1931.949,3.1,59.6,0.03,102896.8,9,Wednesday
2018-01-31T12:00:00Z,634.905,454.908,394.451,129.284,151.27,-0.7,2828.836,2.6,68.6,0.01,102970.9,0,Wednesday
2018-01-31T15:00:00Z,631.417,451.66,391.326,172.763,156.366,-2.5,3211.136,2.8,77.2,0,103019.7,0,Wednesday
2018-01-31T18:00:00Z,582.841,415.776,359.725,186.279,136.875,-3.4,3079.434,3.3,81.9,0,102970.3,0,Wednesday
2018-01-31T21:00:00Z,512.511,365.202,315.477,151.034,108.284,-3.2,2722.35,3.5,87.2,0,102878.3,0,Wednesday
2018-02-01T00:00:00Z,471.22,336.05,289.849,102.617,85.318,-0.6,2461.92,3.4,82.6,0,103008.1,165.7,Thursday
2018-02-01T03:00:00Z,285.951,204.023,174.743,48.212,55.389,4.8,1376.947,3.8,55.2,0,103032.1,625.5,Thursday
2018-02-01T06:00:00Z,137.137,97.757,82.868,22.126,15.268,6.3,612.102,2.9,46.4,0,102817.3,521.7,Thursday
2018-02-01T09:00:00Z,173.258,124.321,106.554,42.955,36.745,4.3,671.498,1.5,60.2,0,102893.3,34,Thursday
2018-02-01T12:00:00Z,328.958,237.032,205.296,102.207,67.465,0.4,1162.989,2.4,85.5,0,102969.8,0,Thursday
2018-02-01T15:00:00Z,419.478,301.236,260.585,152.254,65.65,-0.9,1647.982,2.7,89.6,0,103059.5,0,Thursday
2018-02-01T18:00:00Z,408.158,291.84,251.829,181.178,65.934,-0.5,1826.332,1.8,90,0,103008.9,0,Thursday
2018-02-01T21:00:00Z,416.378,297.198,256.228,148.476,74.804,-0.8,2058.551,2.3,91.3,0,103101,0,Thursday
2018-02-02T00:00:00Z,468.372,334.471,288.584,104.306,82.027,1.1,2533.408,2.7,80.4,0,103152.7,161.3,Friday
2018-02-02T03:00:00Z,301.001,214.452,184.513,50.685,78.606,6.5,1553.846,4.2,46.9,0,103162.1,594.1,Friday
2018-02-02T06:00:00Z,216.891,154.647,132.841,37.244,43.741,7.5,1093.305,5.1,38.1,0,102970.6,516.1,Friday
2018-02-02T09:00:00Z,338.721,242.481,209.482,70.603,113.432,5.1,1538.608,3.9,46.6,0,103027.1,39.5,Friday
2018-02-02T12:00:00Z,487.646,349.519,302.764,113.438,139.991,1.4,2202.457,3.6,53.9,0,103176.8,0,Friday
2018-02-02T15:00:00Z,206.454,146.399,123.737,53.962,58.501,1.7,692.864,5.5,74.6,0,103290.8,0,Friday
2018-02-02T18:00:00Z,129.633,91.169,75.826,47.712,34.009,0.6,444.361,5.6,66.6,0,103364.6,0,Friday
2018-02-02T21:00:00Z,100.086,70.33,58.756,44.182,36.151,-0.9,405.959,4.9,59.1,0,103368.6,0,Friday
2018-02-03T00:00:00Z,118.155,83.684,71.071,49.357,33.026,-0.8,454.596,4.2,64.9,0,103481.8,153.2,Saturday
2018-02-03T03:00:00Z,43.786,30.249,23.952,12.141,7.594,1.6,217.629,5.5,45.2,0,103556.8,453.3,Saturday
2018-02-03T06:00:00Z,37.08,25.69,20.378,10.886,7.205,2,200.548,5.7,43.2,0,103301.1,316.8,Saturday
2018-02-03T09:00:00Z,52.783,37.358,31.168,20.181,16.849,0.8,250.1,5.3,44.7,0,103341.4,22.8,Saturday
2018-02-03T12:00:00Z,100.599,72.123,62.049,45.527,39.49,-0.8,388.01,4.6,49.8,0,103409.2,0,Saturday
2018-02-03T15:00:00Z,100.132,71.533,61.559,54.868,43.205,-2,435.633,3.5,55.1,0,103476.6,0,Saturday
2018-02-03T18:00:00Z,141.364,100.693,86.82,92.516,51.663,-2.5,622.895,3.9,55.1,0,103489.5,0,Saturday
2018-02-03T21:00:00Z,165.764,117.941,101.901,91.138,50.137,-3.1,731.897,3.7,52.1,0,103392.8,0,Saturday
2018-02-04T00:00:00Z,178.683,127.351,110.203,69.681,41.133,-1.6,759.687,4.3,51.4,0,103444.7,176.3,Sunday
2018-02-04T03:00:00Z,91.554,65.037,55.691,25.296,16.039,1.7,431.558,5.4,34.7,0,103483.7,637.3,Sunday
2018-02-04T06:00:00Z,63.729,45.271,38.559,16.247,9.517,2.5,320.53,4.6,32.5,0,103273.7,519,Sunday
2018-02-04T09:00:00Z,74.372,53.231,45.697,26.561,21.711,1.2,334.468,3.1,38,0,103289.7,38.4,Sunday
2018-02-04T12:00:00Z,179.303,129.133,112.14,76.386,55.499,-2.3,670.367,2.6,55.4,0,103375.8,0,Sunday
2018-02-04T15:00:00Z,356.342,255.788,222.159,149.928,91.243,-2.1,1424.667,2,57.1,0,103423.5,0,Sunday
2018-02-04T18:00:00Z,404.151,288.686,250.091,172.565,105.712,-3.4,1731.443,2.2,67.3,0,103293.2,0,Sunday
2018-02-04T21:00:00Z,418.788,298.5,258.282,162.771,95.816,-4.7,1877.055,2.7,67.6,0,103259.8,0,Sunday
2018-02-05T00:00:00Z,412.824,294.139,254.432,121.879,83.144,-2.8,1859.415,3.2,53.7,0,103324.1,183.2,Monday
2018-02-05T03:00:00Z,162.591,115.808,99.851,40.692,42.771,3.5,740.532,4.7,33.6,0,103290.9,663.6,Monday
2018-02-05T06:00:00Z,139.962,99.743,86.072,32.631,30.312,5.1,651.158,4.4,33.2,0,102928.9,583.1,Monday
2018-02-05T09:00:00Z,202.971,145.295,125.85,55.701,69.777,3.1,894.864,3.2,43.8,0,102910.2,48.9,Monday
2018-02-05T12:00:00Z,333.986,239.996,208.458,112.478,100.608,-0.6,1398.761,3.7,57.4,0,103072,0,Monday
2018-02-05T15:00:00Z,400.688,286.992,248.848,156.756,101.327,-2.2,1739.355,3.2,66.5,0,103083.9,0,Monday
2018-02-05T18:00:00Z,445.567,318.09,275.338,185.498,98.806,-3.7,1998.573,2.4,76.8,0,103058.4,0,Monday
2018-02-05T21:00:00Z,434.766,309.758,267.728,146.703,81.468,-4,1865.363,1.9,85.1,0,102967.2,0,Monday
2018-02-06T00:00:00Z,235.344,167.477,144.158,70.374,49.595,-0.2,967.847,3.2,73.1,0,103101.7,180,Tuesday
2018-02-06T03:00:00Z,87.878,62.048,52.057,23.21,13.036,2.7,371.863,5,47.3,0,103159.4,655.6,Tuesday
2018-02-06T06:00:00Z,62.28,44.243,37.482,17.532,8.552,3.7,268.016,4.9,37.8,0,102924.3,586,Tuesday
2018-02-06T09:00:00Z,72.386,51.904,44.647,28.259,22.038,1.8,301.424,2,53.5,0,102890.9,51,Tuesday
2018-02-06T12:00:00Z,140.503,100.988,87.528,62.859,50.636,-1.9,564.864,3,67.1,0,102924.8,0,Tuesday
2018-02-06T15:00:00Z,210.934,150.833,130.625,118.016,53.717,-4.1,852.064,2.7,79.3,0,102984.9,0,Tuesday
2018-02-06T18:00:00Z,294.564,209.631,181.184,171.921,55.635,-4.3,1411.381,2.9,83.6,0,102748.8,0,Tuesday
2018-02-06T21:00:00Z,350.147,248.861,215.028,138.99,58.268,-2.4,1821.25,1.5,76.2,0,102691.7,0,Tuesday
2018-02-07T00:00:00Z,364.63,260.026,225.025,82.425,68.461,-1,2038.181,1,76.2,0,102768.7,185.4,Wednesday
2018-02-07T03:00:00Z,92.152,65.318,55.526,19.918,11.164,5.9,328.002,2.7,27.4,0,102761.9,629,Wednesday
2018-02-07T06:00:00Z,97.422,69.154,58.943,23.729,11.191,6.5,331.784,3.5,41.4,0,102476.7,504,Wednesday
2018-02-07T09:00:00Z,138.73,99.206,85.464,45.598,35.183,3.6,462.88,2.1,57.8,0,102366,45.3,Wednesday
2018-02-07T12:00:00Z,228.373,164.117,142.41,95.077,62.352,-0,863.842,2.7,72.4,0,102504.7,0,Wednesday
2018-02-07T15:00:00Z,210.831,151.045,130.918,136.508,63.806,-0.1,929.407,2.3,80.4,0,102526.2,0,Wednesday
2018-02-07T18:00:00Z,430.198,307.263,266.119,183.741,94.573,-0.5,1950.05,3.3,76.3,0,102540.2,0,Wednesday
2018-02-07T21:00:00Z,365.789,260.444,224.956,113.056,77.838,-1.5,1586.475,2.9,88.2,0,102558,0,Wednesday
2018-02-08T00:00:00Z,312.432,222.498,191.843,85.845,51.36,-0.1,1246.752,3.2,80.9,0,102671.2,188.3,Thursday
2018-02-08T03:00:00Z,131.665,93.744,80.299,32.93,17.919,4.1,521.05,2.8,41.7,0,102646.5,673.1,Thursday
2018-02-08T06:00:00Z,119.568,85.212,72.902,31.295,17.094,6,436.43,2.2,37,0,102335.6,601.4,Thursday
2018-02-08T09:00:00Z,159.868,114.601,98.827,49.65,41.164,3.1,538.926,2.5,45.8,0,102310.3,56.2,Thursday
2018-02-08T12:00:00Z,279.996,201.388,174.822,87.383,69.505,-0.6,1022.338,2.3,75.8,0,102435.9,0,Thursday
2018-02-08T15:00:00Z,139.456,99.466,85.433,80.402,62.965,-0.5,729.856,2.3,76.7,0,102380.3,0,Thursday
2018-02-08T18:00:00Z,150.114,106.79,91.771,101.265,69.465,-0.6,818.907,2.5,80.8,0,102274.6,0,Thursday
2018-02-08T21:00:00Z,130.778,93.008,79.906,74.914,63.121,1,745.286,2.3,76.3,0,102139.9,0,Thursday
2018-02-09T00:00:00Z,109.342,77.932,66.936,46.759,44.442,4.1,599.081,3.4,71.8,0,102218.9,54.5,Friday
2018-02-09T03:00:00Z,98.622,70.023,59.623,20.034,12.984,8.4,417.691,4.5,64.7,0,102103.2,225.8,Friday
2018-02-09T06:00:00Z,117.51,83.559,71.152,22.834,15.034,10.1,490.957,5.1,62.2,0,101860.4,238.6,Friday
2018-02-09T09:00:00Z,189.298,135.663,116.895,52.172,51.378,7.8,702.291,1.8,78,0,101982.9,17.5,Friday
2018-02-09T12:00:00Z,304.014,218.644,189.544,109.791,71.699,6.1,1215.623,1.6,87.4,0.07,102126.7,0,Friday
2018-02-09T15:00:00Z,452.275,336.269,291.734,226.547,78.424,5.6,2102.615,2,87.3,0,102141.4,0,Friday
2018-02-09T18:00:00Z,601.72,382.125,330.7,246.898,91.195,4.7,2482.64,1.4,90.8,0.02,102180.4,0,Friday
2018-02-09T21:00:00Z,644.211,341.486,294.81,158.086,89.932,4.5,2333.189,2.3,89,0,102171.4,0,Friday
2018-02-10T00:00:00Z,458.359,260.65,224.86,73.413,68.263,4.8,1529.206,4.7,83.4,0,102355.7,99.3,Saturday
2018-02-10T03:00:00Z,107.113,75.43,62.718,17.754,9.279,7.5,442.195,6.5,60.4,0,102520.1,328.7,Saturday
2018-02-10T06:00:00Z,143.272,101.329,81.176,15.816,8.026,5.8,374.933,7.2,54.8,0,102513.4,249.1,Saturday
2018-02-10T09:00:00Z,78.475,55.272,42.376,17.088,12.642,4.4,227.497,4.9,57,0.02,102677.4,32.5,Saturday
2018-02-10T12:00:00Z,105.426,74.859,61.983,40.355,34.851,1.6,353.961,2.9,70.5,0,102888.4,0,Saturday
2018-02-10T15:00:00Z,148.025,105.641,89.438,71.437,52.635,0.7,497.628,2.8,78.8,0,102985.3,0,Saturday
2018-02-10T18:00:00Z,197.11,140.569,120.305,107.149,54.003,-0.6,703.856,2.3,85.4,0,103027,0,Saturday
2018-02-10T21:00:00Z,323.245,230.283,198.452,145.374,52.454,-2.4,1351.774,2.6,85.5,0,102939.4,0,Saturday
2018-02-11T00:00:00Z,574.134,409.82,354.454,117.126,89.4,0.4,2653.388,1,82.1,0,103010.2,198.5,Sunday
2018-02-11T03:00:00Z,125.223,89.405,74.33,31.329,23.721,6.6,383.898,4.1,40.2,0,102961.8,675.2,Sunday
2018-02-11T06:00:00Z,131.656,94.626,78.856,28.274,17.408,8.6,410.264,5.4,31.5,0,102628,594.9,Sunday
2018-02-11T09:00:00Z,175.629,126.584,106.656,42.517,37.757,6.9,571.432,4.8,38.9,0,102608.5,60.4,Sunday
2018-02-11T12:00:00Z,282.899,204.508,174.366,99.277,84.745,3.3,940.959,3.6,52.9,0,102748.1,0,Sunday
2018-02-11T15:00:00Z,241.441,174.031,147.902,99.74,84.346,1.6,947.509,3.2,60.4,0,102915,0,Sunday
2018-02-11T18:00:00Z,201.392,144.118,123.753,75.266,62.56,0.7,796.512,4.3,43.8,0,103082,0,Sunday
2018-02-11T21:00:00Z,192.023,136.813,118.226,92.532,47.955,-2.4,769.352,2.5,48.1,0,103024.3,0,Sunday
2018-02-12T00:00:00Z,262.83,187.357,162.106,105.625,43.889,-1.8,1018.861,3,47.5,0,103166.2,209.4,Monday
2018-02-12T03:00:00Z,100.493,71.643,61.714,35.523,23.089,5.1,397.035,3.8,23.4,0,103147.9,701.7,Monday
2018-02-12T06:00:00Z,56.91,40.617,35.086,28.892,15.082,7.1,370.108,6.6,23,0,102793.5,619.6,Monday
2018-02-12T09:00:00Z,72.955,52.224,45.306,37.081,32.782,5.8,465.715,5.6,33.5,0,102763.4,66.4,Monday
2018-02-12T12:00:00Z,127.725,91.742,79.745,71.892,62.682,1,595.63,2.8,44.6,0,102896.4,0,Monday
2018-02-12T15:00:00Z,235.575,168.612,146.287,138.387,66.101,-0.8,1013.451,2.2,52.4,0,102931.4,0,Monday
2018-02-12T18:00:00Z,333.159,237.6,205.745,221.167,63.355,-3.3,1466.803,2.2,64.3,0,102861,0,Monday
2018-02-12T21:00:00Z,420.583,299.418,259.03,212.124,61.599,-3.8,1944.18,2.4,75,0,102795.6,0,Monday
2018-02-13T00:00:00Z,447.827,319.293,276.448,142.911,77.169,0.6,2153.483,2.8,62.7,0,102910.8,210.1,Tuesday
2018-02-13T03:00:00Z,56.424,40.22,34.817,31.325,22.16,9.3,453.642,3.4,30.8,0,102765.3,695.9,Tuesday
2018-02-13T06:00:00Z,45.079,32.185,27.876,24.934,13.024,10.8,365.184,4.2,31.3,0,102370.5,616.3,Tuesday
2018-02-13T09:00:00Z,75.513,54.199,47.094,35,26.923,7.8,446.126,3.4,40.7,0,102261.7,68.5,Tuesday
2018-02-13T12:00:00Z,64.435,46.146,40.03,32.963,22.776,4.7,400.874,4.9,65.1,0,102228,0,Tuesday
2018-02-13T15:00:00Z,79.146,56.428,48.742,44.364,28.104,5.7,408.461,5.4,73.7,0,102096.6,0,Tuesday
2018-02-13T18:00:00Z,102.352,72.813,62.819,68.322,46.693,4.8,513.686,4.6,80.8,0,102034.7,0,Tuesday
2018-02-13T21:00:00Z,120.071,85.403,73.711,75.589,57.092,3.8,606.4,3.6,87.1,0,101892.4,0,Tuesday
2018-02-14T00:00:00Z,138.71,98.832,85.388,67.555,45.083,6.5,651.57,4.1,74.9,0,101927.1,202.7,Wednesday
2018-02-14T03:00:00Z,102.064,72.717,62.818,45.344,32.429,14.9,542.516,3.6,44.8,0,101958.4,668,Wednesday
2018-02-14T06:00:00Z,98.963,70.592,61.02,36.219,25.528,18.4,463.183,2.3,37.3,0,101652.5,584.9,Wednesday
2018-02-14T09:00:00Z,203.605,146.248,127.001,64.758,70.734,13.4,755.949,2.1,50.2,0,101560.5,55.4,Wednesday
2018-02-14T12:00:00Z,213.57,153.458,133.189,80.9,81.079,10.5,913.471,1.8,67.6,0,101674.8,0,Wednesday
2018-02-14T15:00:00Z,235.571,168.657,146.238,124.722,81.279,9.3,1109.312,2.2,85,0,101692.6,0,Wednesday
2018-02-14T18:00:00Z,192.572,137.176,118.521,78.867,65.931,7.5,872.258,4.8,83,0,101813.4,0,Wednesday
2018-02-14T21:00:00Z,99.132,69.656,58.567,31.023,25.469,7.6,576.344,5.1,79.7,0,101835,0,Wednesday
2018-02-15T00:00:00Z,108.988,75.371,60.175,23.302,16.543,7.5,514.252,5.3,84.9,0,102059.3,51.3,Thursday
2018-02-15T03:00:00Z,100.824,69.859,55.341,17.777,12.827,7.3,319.391,5.6,77.1,0,102199.5,142.1,Thursday
2018-02-15T06:00:00Z,82.749,56.954,44.318,15.099,11.311,7.5,258.693,5.4,69.7,0,102068.9,131,Thursday
2018-02-15T09:00:00Z,71.654,48.871,37.167,17.312,13.721,5.8,262.253,4.5,75.6,0,102112.6,8.2,Thursday
2018-02-15T12:00:00Z,78.84,54.434,42.944,25.086,20.326,5.4,299.863,4.2,79.2,0.08,102210.1,0,Thursday
2018-02-15T15:00:00Z,91.252,63.533,51.646,38.639,31.336,5.2,346.723,3.7,83.6,0.08,102135.9,0,Thursday
2018-02-15T18:00:00Z,95.414,66.646,55.068,44.449,36.346,4.8,374.171,2.9,88.4,0.21,101994.7,0,Thursday
2018-02-15T21:00:00Z,102.29,71.804,60.183,45.911,42.089,4.7,410.729,3.2,91.3,0.45,101834.7,0,Thursday
2018-02-16T00:00:00Z,101.716,71.741,60.496,35.795,37.225,4.7,383.191,2.9,86.9,0.31,101926.8,13.7,Friday
2018-02-16T03:00:00Z,109.975,77.718,65.423,27.963,27.006,5.3,328.266,2.7,83.7,0.07,102085.8,102.9,Friday
2018-02-16T06:00:00Z,90.189,63.707,53.284,20.925,15.859,6.8,272.011,3.4,71.1,0.01,102001.4,200.9,Friday
2018-02-16T09:00:00Z,106.446,75.484,63.542,24.872,21.153,6.1,284.051,3,73.4,0,102108.1,42.3,Friday
2018-02-16T12:00:00Z,229.328,164.769,142.459,85.769,54.898,4.6,700.788,2.2,85.3,0,102266.4,0,Friday
2018-02-16T15:00:00Z,198.27,141.83,122.343,95.667,53.541,1.5,651.027,2.1,91.4,0,102379.3,0,Friday
2018-02-16T18:00:00Z,340.717,242.954,210.084,190.33,53.099,-0.2,1309.186,2.8,94.6,0,102364.4,0,Friday
2018-02-16T21:00:00Z,398.159,283.417,244.957,157.416,52.484,-0.1,1605.296,2.5,93.7,0,102490.5,0,Friday
2018-02-17T00:00:00Z,334.54,238.269,205.877,79.634,54.776,3.9,1304.873,2.3,82.5,0,102576.3,214.8,Saturday
2018-02-17T03:00:00Z,62.292,43.919,36.871,14.442,5.77,8.7,310.077,3.7,59.5,0,102572.2,682.9,Saturday
2018-02-17T06:00:00Z,65.043,45.658,37.86,13.167,3.572,9.4,329.652,5,58.4,0,102334.9,607.5,Saturday
2018-02-17T09:00:00Z,75.688,53.204,44.028,19.66,11.629,7.2,387.192,3.4,68.5,0,102416.8,74.6,Saturday
2018-02-17T12:00:00Z,72.792,51.178,42.109,26.297,20.482,4.7,360.91,4.2,83.2,0,102425.1,0,Saturday
2018-02-17T15:00:00Z,56.088,39.106,31.671,26.037,19.285,4.6,297.961,4.1,81.5,0,102375.9,0,Saturday
2018-02-17T18:00:00Z,58.985,41.289,34.089,33.701,25.735,4.4,325.896,4.2,88,0,102294.6,0,Saturday
2018-02-17T21:00:00Z,53.138,37.107,30.426,25.808,20.654,6.2,299.726,5.5,83.2,0,102005.4,0,Saturday
2018-02-18T00:00:00Z,60.279,42.146,34.408,19.009,14,8,303.131,3.7,80.2,0,102168.6,37.5,Sunday
2018-02-18T03:00:00Z,93.92,66.305,55.276,20.58,15.885,9.7,378.235,3.3,83.6,0.14,102093.5,117.1,Sunday
2018-02-18T06:00:00Z,108.164,76.995,65.123,24.539,21.745,11,407.706,3.2,78.7,0,101810.7,135.2,Sunday
2018-02-18T09:00:00Z,191.539,137.74,118.943,47.71,47.183,8.9,588.237,3.1,87.9,0,101824.2,16.1,Sunday
2018-02-18T12:00:00Z,102.401,72.768,61.174,28.59,34.591,7.8,382.847,4.3,93,0.13,101985,0,Sunday
2018-02-18T15:00:00Z,74.385,51.562,41.317,27.282,22.001,7.4,281.983,4.1,93.6,0.99,102051,0,Sunday
2018-02-18T18:00:00Z,70.207,48.927,40.101,28.934,23.523,7.3,294.166,4,94.3,0.39,102051.4,0,Sunday
2018-02-18T21:00:00Z,66.876,46.697,38.427,26.959,22.89,6.9,300.313,3.8,93,0.21,102103.6,0,Sunday
2018-02-19T00:00:00Z,62.042,43.112,34.589,20.459,17.563,7.4,276.987,5.1,88.9,0.02,102120,34.9,Monday
2018-02-19T03:00:00Z,69.401,48.37,38.806,19.99,18.261,8.7,299.297,3.8,86.7,0.1,102064.5,64.2,Monday
2018-02-19T06:00:00Z,74.955,52.733,43.227,21.785,21.976,7.6,327.067,4.7,93.4,0.94,101951,33.4,Monday
2018-02-19T09:00:00Z,74.401,52.398,42.944,20.993,18.439,6.6,336.791,4.9,92.4,0.79,101987.6,4.2,Monday
2018-02-19T12:00:00Z,91.567,64.401,52.707,25.764,20,5.9,405.394,5.2,85.4,0.11,102218.7,0,Monday
2018-02-19T15:00:00Z,109.122,76.935,63.65,36.145,26.578,6.1,483.441,3.1,87,0,102219,0,Monday
2018-02-19T18:00:00Z,141.255,100.111,84.584,61.799,48.679,5.7,647.662,3.1,88.6,0,102219.3,0,Monday
2018-02-19T21:00:00Z,136.862,97.187,82.37,47.274,41.693,5.2,633.36,3.4,90,0,102185.3,0,Monday
2018-02-20T00:00:00Z,127.225,90.515,76.395,31.529,26.344,6.6,551.048,4,85.5,0,102249,65.1,Tuesday
2018-02-20T03:00:00Z,119.159,84.43,69.528,12.756,5.526,8.2,373.17,4.2,75.3,0,102216.5,163.7,Tuesday
2018-02-20T06:00:00Z,123.173,87.344,71.903,14.43,9.71,7.1,335.655,3.8,89.5,0.27,101979.5,93.8,Tuesday
2018-02-20T09:00:00Z,130.496,92.884,77.345,22.382,19.278,6.8,379.89,3.1,90.7,1.48,102098,7.5,Tuesday
2018-02-20T12:00:00Z,125.008,89.167,74.814,28.169,24.255,6.1,415.425,4,88.1,1.26,102258.7,0,Tuesday
2018-02-20T15:00:00Z,71.488,50.517,41.753,23.015,17.27,5.2,358.5,5.4,86.5,1.42,102361.5,0,Tuesday
2018-02-20T18:00:00Z,88.064,62.442,52.573,42.223,32.725,4.7,448.08,4,82,0.2,102287.8,0,Tuesday
2018-02-20T21:00:00Z,105.935,75.275,63.903,49.042,43.035,3.2,527.592,3.1,84.9,0,102355.3,0,Tuesday
2018-02-21T00:00:00Z,95.989,68.304,58.335,36.824,31.894,5.7,485.288,2.7,87.8,0,102588.8,121.3,Wednesday
2018-02-21T03:00:00Z,30.714,21.085,16.268,11.36,5.211,8.8,320.761,4.4,64.2,0,102511.3,307.4,Wednesday
2018-02-21T06:00:00Z,47.189,32.767,25.787,11.997,5.839,7.9,326.805,4.7,63.9,0,102285.2,215.4,Wednesday
2018-02-21T09:00:00Z,75.005,52.776,42.725,18.486,12.3,6.4,348.273,3,71.2,0,102418.5,23,Wednesday
2018-02-21T12:00:00Z,116.508,83.126,69.919,43.236,36.034,5.2,488.646,2.2,79.8,0,102519,0,Wednesday
2018-02-21T15:00:00Z,174.959,125.114,106.878,85.784,62.465,4.4,719.044,1.6,86.1,0,102561.5,0,Wednesday
2018-02-21T18:00:00Z,207.303,147.78,126.495,113.21,63.595,4.4,903.266,1.7,84.7,0,102546.4,0,Wednesday
2018-02-21T21:00:00Z,268.858,191.483,164.491,121.699,60.953,4.1,1213.661,1.6,84.9,0,102508.3,0,Wednesday
2018-02-22T00:00:00Z,253.176,180.379,154.72,75.709,56.573,5.3,1129.775,1.3,77,0,102591.3,130.6,Thursday
2018-02-22T03:00:00Z,110.341,78.349,65.193,19.736,21.047,8.6,434.832,2.1,57.3,0,102597.6,338.9,Thursday
2018-02-22T06:00:00Z,148.462,105.792,89.676,33.798,38.209,8.6,563.537,1.7,57.3,0,102337.4,232.6,Thursday
